,Bedrooms,Bathrooms,Total interior livable area,Elementary School Score,Middle School Score,High School Score,Tax assessed value,Annual tax amount,Listed Price,City
5007,2,1.0,1278.0,9.0,7.0,6.0,92709.0,1347.0,2199000.0,Los Angeles
5008,3,2.0,2536.0,4.0,6.0,7.0,935917.0,11460.0,1199000.0,Los Angeles
5009,3,2.0,1080.0,6.0,5.0,5.0,198000.0,2089.0,198000.0,Orosi
5010,3,2.0,972.0,3.0,5.0,4.0,395614.0,5334.0,545000.0,Los Angeles
5014,4,2.0,1709.0,5.0,3.0,4.0,332506.0,5614.0,820000.0,San Jose
5019,3,3.0,1773.0,6.0,7.0,8.0,188111.0,3724.0,1699000.0,San Jose
5025,3,2.0,2907.0,9.0,8.0,9.0,627277.0,8512.0,3250000.0,San Carlos
5026,2,1.0,900.0,5.0,5.0,5.0,765656.0,8863.0,898000.0,South San Francisco
5030,2,2.0,1295.0,6.0,5.0,8.0,537371.0,6345.0,699000.0,Boulder Creek
5031,3,2.0,1900.0,5.0,6.0,7.0,444764.0,5245.0,875000.0,Santa Cruz
5037,5,3.0,3360.0,6.0,7.0,7.0,3009000.0,33801.0,2998000.0,San Mateo
5049,5,3.0,2367.0,8.0,7.0,8.0,871318.0,11378.0,1399000.0,San Jose
5050,6,4.0,3442.0,3.0,5.0,4.0,1153586.0,14296.0,1498900.0,Los Angeles
5062,3,1.0,1440.0,6.0,6.0,5.0,350476.0,4311.0,899000.0,San Francisco
5066,3,3.0,1510.0,7.0,7.0,4.0,394188.0,4524.0,1218000.0,Brisbane
5068,3,2.0,1192.0,5.0,6.0,7.0,1050000.0,12584.0,1399888.0,Santa Clara
5074,4,2.0,2017.0,3.0,3.0,5.0,1122478.0,15000.0,1352000.0,San Jose
5075,4,3.0,2341.0,4.0,4.0,6.0,679858.0,8412.0,2395000.0,Los Angeles
5076,3,2.0,1650.0,2.0,6.0,8.0,397771.0,5655.0,1349888.0,San Mateo
5085,4,3.0,1275.0,5.0,3.0,2.0,745000.0,9232.0,998000.0,Los Angeles
5089,4,4.0,3133.0,9.0,9.0,10.0,2781853.0,33274.0,3450000.0,Los Gatos
5091,3,2.0,1915.0,4.0,8.0,10.0,1483556.0,18436.0,1598000.0,San Francisco
5092,4,3.0,1998.0,6.0,5.0,6.0,481766.0,5850.0,1598888.0,Santa Clara
5096,4,3.0,3451.0,7.0,5.0,3.0,1050595.0,13061.0,999000.0,Los Angeles
5099,2,1.0,1188.0,5.0,5.0,5.0,1068104.0,12093.0,2168000.0,South San Francisco
5101,4,3.0,3445.0,2.0,9.0,7.0,3246424.0,39563.0,4195000.0,San Francisco
5103,5,2.0,2050.0,7.0,3.0,3.0,1750000.0,21084.0,1395000.0,San Francisco
5105,2,1.0,1152.0,3.0,4.0,3.0,289820.0,3500.0,1595000.0,San Francisco
5107,4,3.0,3482.0,8.0,6.0,8.0,186699.0,2724.0,2300000.0,Los Angeles
5108,3,1.0,1168.0,6.0,3.0,6.0,888165.0,10833.0,1225000.0,Los Angeles
5117,4,3.0,2180.0,7.0,8.0,8.0,101485.0,11664.0,1438888.0,Scotts Valley
5126,4,3.0,2669.0,4.0,4.0,3.0,989910.0,14013.0,1250000.0,San Jose
5127,5,3.0,3312.0,8.0,6.0,10.0,2421654.0,29813.0,3295000.0,San Francisco
5128,3,3.0,1630.0,9.0,8.0,7.0,569534.0,7566.0,1195000.0,San Francisco
5129,3,2.0,1040.0,3.0,3.0,4.0,650000.0,9823.0,735000.0,San Jose
5132,5,7.0,5940.0,9.0,7.0,8.0,2348778.0,28715.0,7895000.0,Los Angeles
5134,4,3.0,2225.0,6.0,5.0,4.0,748415.0,9948.0,1199000.0,San Jose
5141,3,3.0,1887.0,5.0,6.0,8.0,749456.0,9072.0,1479000.0,Los Angeles
5142,3,3.0,1644.0,7.0,7.0,6.0,1148498.0,14115.0,1650000.0,Los Angeles
5148,4,3.0,2841.0,7.0,9.0,8.0,516064.0,7868.0,1599888.0,San Jose
5161,3,3.0,1842.0,9.0,9.0,10.0,2372112.0,28178.0,2399000.0,Los Gatos
5163,4,2.0,1168.0,3.0,3.0,4.0,50641.0,1890.0,729000.0,San Jose
5169,3,3.0,1920.0,4.0,6.0,7.0,1008146.0,12426.0,1225000.0,Los Angeles
5172,3,2.0,1825.0,8.0,6.0,5.0,62040.0,1400.0,1375000.0,San Francisco
5174,3,2.0,1235.0,7.0,6.0,8.0,88455.0,1286.0,2000000.0,Mountain View
5175,3,4.0,2770.0,6.0,6.0,8.0,1274466.0,15550.0,2550000.0,San Mateo
5187,3,2.0,1138.0,8.0,8.0,8.0,646435.0,7423.0,899000.0,Scotts Valley
5202,3,2.0,1123.0,4.0,4.0,5.0,604046.0,9218.0,998000.0,San Jose
5204,4,5.0,2956.0,4.0,3.0,6.0,1664639.0,20472.0,1350000.0,Los Angeles
5213,4,3.0,2350.0,9.0,7.0,8.0,1291134.0,15898.0,2495000.0,Los Angeles
5214,4,4.0,2466.0,9.0,7.0,8.0,987349.0,12159.0,2295000.0,Los Angeles
5218,3,1.0,1674.0,5.0,3.0,2.0,52340.0,877.0,899000.0,Los Angeles
5221,2,1.0,924.0,4.0,5.0,6.0,214187.0,2596.0,929000.0,Santa Clara
5222,2,2.0,1815.0,2.0,7.0,4.0,1208830.0,15007.0,1450000.0,Los Angeles
5227,2,1.0,852.0,4.0,5.0,4.0,234600.0,2932.0,479900.0,Los Angeles
5229,3,2.0,1188.0,3.0,5.0,4.0,500000.0,6283.0,695000.0,Los Angeles
5233,4,2.0,1570.0,5.0,3.0,2.0,716653.0,8830.0,919000.0,Los Angeles
5234,4,4.0,2634.0,2.0,6.0,8.0,840335.0,10442.0,1395000.0,Los Angeles
5243,3,2.0,1865.0,7.0,6.0,7.0,503362.0,5817.0,819000.0,Santa Cruz
5245,4,2.0,1495.0,6.0,5.0,6.0,1201560.0,14312.0,999000.0,Santa Clara
5246,4,2.0,1540.0,4.0,4.0,7.0,87684.0,2601.0,850000.0,San Mateo
5248,3,2.0,1390.0,8.0,8.0,7.0,808730.0,11420.0,2328000.0,Menlo Park
5258,5,2.0,1580.0,5.0,4.0,7.0,239542.0,3032.0,1375000.0,San Francisco
5259,4,2.0,2188.0,5.0,3.0,4.0,403724.0,5968.0,999000.0,San Jose
5262,3,2.0,1480.0,3.0,4.0,5.0,1173000.0,15157.0,1350000.0,Campbell
5269,4,2.0,1857.0,9.0,8.0,7.0,1175500.0,14878.0,1495000.0,San Francisco
5277,3,2.0,1318.0,4.0,7.0,7.0,688896.0,9322.0,1399000.0,Campbell
5280,4,2.0,1783.0,5.0,5.0,6.0,1342213.0,17327.0,1399999.0,San Jose
5282,4,2.0,1785.0,7.0,6.0,7.0,857142.0,10348.0,1139000.0,Capitola
5284,3,2.0,1014.0,3.0,1.0,2.0,152279.0,2133.0,369990.0,Los Angeles
5288,3,2.0,1166.0,6.0,5.0,6.0,325050.0,3993.0,1350000.0,Santa Clara
5295,3,2.0,1229.0,3.0,1.0,2.0,355503.0,4768.0,460000.0,Los Angeles
5303,3,2.0,1929.0,6.0,2.0,2.0,383861.0,4918.0,900000.0,Los Angeles
5307,4,3.0,3005.0,9.0,3.0,7.0,1597991.0,19537.0,2600000.0,West Hollywood
5309,3,2.0,1496.0,3.0,4.0,2.0,431000.0,5823.0,699900.0,Los Angeles
5319,4,3.0,1697.0,7.0,6.0,7.0,1172635.0,15737.0,1395000.0,Campbell
5320,3,2.0,1964.0,2.0,7.0,4.0,1294874.0,15821.0,1695000.0,Los Angeles
5322,4,4.0,1890.0,7.0,7.0,9.0,2536812.0,31047.0,2498000.0,Cupertino
5327,3,3.0,2100.0,4.0,3.0,6.0,1134240.0,13984.0,1875000.0,Los Angeles
5329,4,4.0,2888.0,9.0,7.0,6.0,2435469.0,29612.0,2595000.0,Los Angeles
5333,4,3.0,1935.0,4.0,5.0,6.0,1572090.0,18770.0,1899000.0,Santa Clara
5335,5,2.0,2057.0,4.0,5.0,6.0,81912.0,1029.0,1350000.0,Santa Clara
5341,4,2.0,1405.0,6.0,2.0,6.0,1400000.0,17001.0,1199900.0,Los Angeles
5342,4,4.0,2429.0,2.0,7.0,4.0,1142751.0,416.0,1623000.0,Los Angeles
5346,3,1.0,874.0,5.0,3.0,4.0,642600.0,7885.0,649900.0,Los Angeles
5348,3,2.0,1746.0,5.0,6.0,7.0,78796.0,1866.0,748000.0,Capitola
5351,3,2.0,1420.0,5.0,5.0,6.0,976385.0,10877.0,1749000.0,Redwood City
5359,4,2.0,1674.0,2.0,2.0,3.0,619873.0,7700.0,620000.0,Los Angeles
5367,3,2.0,1340.0,7.0,4.0,6.0,825980.0,10033.0,1295000.0,Los Angeles
5368,5,3.0,2054.0,8.0,6.0,7.0,1490995.0,18653.0,1549000.0,San Jose
5372,6,6.0,6891.0,9.0,7.0,8.0,3812685.0,46349.0,9250000.0,Los Angeles
5383,4,3.0,2469.0,8.0,9.0,3.0,2252820.0,27026.0,2295000.0,San Francisco
5384,5,3.0,5469.0,7.0,6.0,7.0,9150000.0,110400.0,7800000.0,San Francisco
5390,3,2.0,1150.0,5.0,3.0,4.0,48736.0,2141.0,690000.0,San Jose
5391,3,2.0,1621.0,8.0,7.0,9.0,629034.0,7590.0,1198888.0,Milpitas
5392,2,1.0,1000.0,9.0,8.0,7.0,98814.0,1924.0,995000.0,San Francisco
5394,4,3.0,1972.0,6.0,6.0,6.0,1060780.0,14536.0,900000.0,San Jose
5401,2,1.0,1231.0,3.0,2.0,2.0,494189.0,6164.0,550000.0,Los Angeles
5402,4,8.0,7886.0,8.0,7.0,9.0,1678602.0,20798.0,4995000.0,Los Altos
5408,1,1.0,780.0,5.0,6.0,7.0,463395.0,6095.0,799000.0,Capitola
5414,5,4.0,3440.0,5.0,3.0,4.0,1208827.0,16384.0,1788888.0,San Jose
5422,4,4.0,1819.0,8.0,8.0,7.0,2306220.0,27819.0,2499888.0,Menlo Park
5428,2,2.0,1102.0,7.0,8.0,8.0,703580.0,7715.0,849000.0,Kenwood
5429,2,2.0,1148.0,8.0,8.0,7.0,1310440.0,15816.0,988000.0,San Francisco
5434,3,1.0,1337.0,4.0,3.0,5.0,323798.0,5088.0,799915.0,San Jose
5435,2,1.0,1475.0,8.0,8.0,10.0,79587.0,1065.0,1095000.0,San Francisco
5437,2,2.0,1356.0,4.0,4.0,7.0,82755.0,1103.0,1075000.0,San Francisco
5439,4,3.0,2800.0,9.0,8.0,8.0,659497.0,7953.0,2149000.0,Sunnyvale
5444,2,2.0,1400.0,4.0,3.0,3.0,74502.0,1119.0,899000.0,Los Angeles
5449,4,4.0,2612.0,8.0,8.0,8.0,1273448.0,18852.0,1400000.0,San Jose
5455,3,2.0,1790.0,9.0,7.0,7.0,268707.0,3339.0,1698888.0,San Mateo
5463,4,3.0,2590.0,9.0,9.0,10.0,2860846.0,33807.0,3495000.0,Los Gatos
5464,4,3.0,2670.0,4.0,3.0,4.0,1092420.0,15386.0,1100000.0,San Jose
5473,3,2.0,1470.0,7.0,5.0,6.0,620873.0,7505.0,1098000.0,Santa Clara
5474,2,2.0,1651.0,2.0,7.0,7.0,1323060.0,16075.0,1539000.0,Los Angeles
5483,3,2.0,1456.0,6.0,6.0,8.0,861372.0,10808.0,1850000.0,Mountain View
5485,3,3.0,2628.0,8.0,7.0,9.0,1126754.0,14137.0,3998000.0,Palo Alto
5487,5,3.0,2642.0,8.0,7.0,8.0,1436992.0,19425.0,1649000.0,San Jose
5490,4,3.0,1726.0,6.0,3.0,4.0,419112.0,5813.0,850000.0,San Francisco
5492,4,2.0,2003.0,6.0,5.0,8.0,383601.0,4470.0,869000.0,Ben Lomond
5500,2,2.0,900.0,3.0,4.0,5.0,44298.0,558.0,799000.0,San Francisco
5506,4,3.0,1919.0,4.0,4.0,6.0,462127.0,5830.0,1427110.0,Los Angeles
5507,1,1.0,1000.0,7.0,6.0,8.0,7362889.0,89032.0,6300000.0,San Francisco
5512,3,1.0,1036.0,5.0,4.0,3.0,300000.0,5672.0,450000.0,Compton
5526,3,2.0,1646.0,4.0,3.0,5.0,1002112.0,12981.0,1649000.0,San Jose
5533,4,3.0,2044.0,9.0,9.0,10.0,2158000.0,25806.0,2550000.0,Los Gatos
5535,3,2.0,1412.0,6.0,4.0,5.0,962096.0,12930.0,799000.0,San Jose
5539,4,3.0,2388.0,9.0,9.0,10.0,1515593.0,19626.0,2688000.0,San Jose
5542,2,3.0,1250.0,4.0,6.0,7.0,585506.0,7829.0,998000.0,San Mateo
5546,2,1.0,1200.0,5.0,5.0,5.0,664471.0,9118.0,2100000.0,South San Francisco
5556,2,1.0,1156.0,6.0,7.0,8.0,952754.0,11804.0,1400000.0,Los Angeles
5557,2,2.0,1028.0,6.0,3.0,6.0,585000.0,7235.0,879900.0,Los Angeles
5579,2,1.0,1205.0,9.0,7.0,7.0,1039374.0,13247.0,1049000.0,San Francisco
5580,4,2.0,1408.0,4.0,5.0,7.0,116771.0,2678.0,1075000.0,San Jose
5583,5,6.0,4264.0,9.0,7.0,6.0,4404013.0,53254.0,4850000.0,Los Angeles
5590,3,1.0,1246.0,5.0,4.0,3.0,192865.0,3649.0,515000.0,Compton
5591,2,2.0,998.0,2.0,3.0,5.0,345579.0,5627.0,725000.0,San Jose
5594,4,4.0,2600.0,4.0,6.0,7.0,166479.0,3755.0,2495000.0,San Mateo
5605,2,1.0,952.0,4.0,4.0,3.0,123101.0,2758.0,599000.0,San Jose
5606,5,4.0,1014.0,6.0,5.0,5.0,221673.0,2339.0,299990.0,Orosi
5609,4,3.0,3373.0,9.0,6.0,8.0,3152750.0,38575.0,3995000.0,San Francisco
5612,6,4.0,2662.0,4.0,4.0,3.0,470857.0,6094.0,660000.0,Los Angeles
5619,3,2.0,1135.0,1.0,6.0,4.0,550800.0,6906.0,749900.0,Los Angeles
5623,3,2.0,1610.0,9.0,7.0,7.0,362206.0,5754.0,1589000.0,San Jose
5627,3,2.0,1124.0,2.0,5.0,4.0,566100.0,7002.0,645000.0,Los Angeles
5629,3,1.0,1044.0,4.0,5.0,6.0,1040400.0,12476.0,799888.0,Santa Clara
5636,2,1.0,1110.0,9.0,8.0,7.0,59734.0,1456.0,995000.0,San Francisco
5637,3,1.0,1143.0,1.0,4.0,2.0,438600.0,5874.0,500000.0,Los Angeles
5642,3,2.0,1575.0,9.0,8.0,9.0,891096.0,11482.0,529000.0,San Carlos
5644,2,1.0,880.0,4.0,4.0,3.0,120225.0,2719.0,589000.0,San Jose
5650,2,1.0,891.0,8.0,5.0,6.0,57406.0,1988.0,985000.0,San Jose
5661,9,7.0,2612.0,2.0,4.0,7.0,275425.0,3187.0,800000.0,Earlimart
5662,3,3.0,1968.0,5.0,3.0,4.0,1022010.0,13848.0,1148888.0,San Jose
5673,2,2.0,910.0,4.0,6.0,7.0,578970.0,7106.0,695000.0,Los Angeles
5678,3,2.0,2250.0,8.0,5.0,6.0,572780.0,8373.0,1599000.0,San Jose
5680,3,1.0,1105.0,5.0,4.0,3.0,377400.0,6894.0,479000.0,Compton
5683,4,2.0,2386.0,7.0,8.0,8.0,853294.0,10272.0,1048000.0,Scotts Valley
5686,3,3.0,1410.0,4.0,4.0,7.0,284228.0,3742.0,1450000.0,San Mateo
5688,4,3.0,2400.0,6.0,6.0,7.0,551734.0,6439.0,549000.0,Soquel
5692,5,3.0,1624.0,5.0,3.0,2.0,218942.0,2801.0,799000.0,Los Angeles
5694,3,4.0,3823.0,9.0,7.0,8.0,1465852.0,18041.0,4999000.0,Los Angeles
5697,3,2.0,1675.0,3.0,4.0,2.0,289328.0,4089.0,549000.0,Los Angeles
5698,2,2.0,1350.0,6.0,3.0,6.0,988399.0,12133.0,1299000.0,Los Angeles
5699,3,3.0,2257.0,5.0,5.0,6.0,98598.0,2386.0,1400000.0,San Jose
5703,5,5.0,4588.0,9.0,9.0,10.0,3017032.0,34965.0,3699950.0,Los Gatos
5706,3,2.0,1486.0,2.0,5.0,4.0,521210.0,6494.0,699900.0,Los Angeles
5708,4,4.0,2562.0,8.0,3.0,7.0,2162400.0,26415.0,1999000.0,Los Angeles
5714,2,2.0,1160.0,3.0,2.0,2.0,408000.0,5139.0,634900.0,Los Angeles
5716,3,2.0,1360.0,3.0,3.0,4.0,650000.0,8126.0,799000.0,Los Angeles
5717,4,3.0,2779.0,6.0,3.0,6.0,1417478.0,17305.0,2065000.0,Los Angeles
5720,4,3.0,2771.0,5.0,4.0,7.0,293818.0,4311.0,1450000.0,San Francisco
5731,3,2.0,1280.0,6.0,5.0,7.0,936000.0,12275.0,1069000.0,San Jose
5735,3,2.0,1669.0,9.0,7.0,8.0,1591811.0,19358.0,1829000.0,Los Angeles
5736,2,2.0,1080.0,4.0,6.0,7.0,400785.0,4760.0,1100000.0,Santa Cruz
5738,3,2.0,1249.0,7.0,7.0,9.0,58669.0,1904.0,1488000.0,Cupertino
5740,3,2.0,1373.0,5.0,3.0,2.0,470344.0,5814.0,850000.0,Los Angeles
5747,2,3.0,1219.0,8.0,6.0,8.0,812687.0,9849.0,850000.0,Los Angeles
5749,2,2.0,1287.0,9.0,6.0,8.0,342507.0,4237.0,1200000.0,Los Angeles
5757,4,3.0,2050.0,8.0,8.0,7.0,103033.0,1346.0,1988000.0,San Francisco
5760,4,2.0,2218.0,5.0,6.0,7.0,864885.0,9958.0,998000.0,Santa Cruz
5764,4,2.0,2070.0,5.0,4.0,7.0,289919.0,4583.0,1890000.0,San Mateo
5767,3,1.0,1240.0,5.0,4.0,7.0,105997.0,1871.0,1198000.0,San Mateo
5772,3,2.0,1360.0,9.0,8.0,9.0,1713600.0,20742.0,1650000.0,San Carlos
5774,4,2.0,1651.0,6.0,3.0,3.0,370000.0,6578.0,535000.0,Compton
5779,4,3.0,1955.0,7.0,8.0,8.0,748788.0,9098.0,975000.0,Scotts Valley
5784,3,2.0,1542.0,3.0,2.0,4.0,463513.0,5438.0,679000.0,Watsonville
5805,3,3.0,1888.0,7.0,6.0,7.0,677618.0,7815.0,950000.0,Santa Cruz
5811,3,2.0,1271.0,1.0,4.0,2.0,435521.0,5437.0,649777.0,Los Angeles
5812,2,1.0,932.0,6.0,5.0,8.0,518160.0,10790.0,589000.0,Boulder Creek
5818,3,2.0,1080.0,2.0,4.0,7.0,101337.0,1173.0,170000.0,Earlimart
5820,3,1.0,1622.0,3.0,6.0,4.0,208467.0,2758.0,1075000.0,Los Angeles
5828,4,2.0,2859.0,8.0,8.0,7.0,3683646.0,44308.0,3799000.0,San Francisco
5829,3,2.0,1195.0,7.0,6.0,7.0,689531.0,8728.0,699000.0,Soquel
5842,2,1.0,961.0,5.0,6.0,7.0,598686.0,6944.0,495000.0,Santa Cruz
5847,3,2.0,1838.0,2.0,7.0,7.0,1426358.0,17360.0,2199000.0,Los Angeles
5850,3,2.0,1288.0,6.0,6.0,5.0,1560360.0,19409.0,950000.0,San Francisco
5853,2,3.0,1921.0,5.0,5.0,4.0,142690.0,2001.0,775000.0,Los Angeles
5858,4,3.0,1881.0,6.0,5.0,4.0,626111.0,7681.0,749000.0,Los Angeles
5866,3,1.0,1074.0,6.0,3.0,3.0,444000.0,7598.0,0.0,Compton
5873,4,3.0,2261.0,2.0,5.0,9.0,509315.0,7775.0,1219888.0,San Jose
5879,3,2.0,1209.0,5.0,4.0,2.0,410000.0,5568.0,599999.0,Los Angeles
5883,5,3.0,3030.0,3.0,4.0,3.0,2651811.0,32571.0,3450000.0,San Francisco
5884,6,5.0,5279.0,8.0,7.0,7.0,3608107.0,44080.0,4999000.0,Los Angeles
5886,4,3.0,2012.0,6.0,3.0,7.0,2167500.0,26361.0,2249000.0,Los Angeles
5889,3,2.0,1078.0,7.0,6.0,7.0,608024.0,7263.0,1275000.0,Santa Clara
5895,2,1.0,1420.0,8.0,7.0,7.0,1825330.0,22318.0,1285000.0,Los Angeles
5898,3,2.0,1420.0,3.0,5.0,6.0,950000.0,12438.0,1325000.0,San Jose
5901,4,3.0,1786.0,7.0,6.0,6.0,960000.0,13360.0,1350000.0,San Jose
5906,3,2.0,1762.0,8.0,8.0,7.0,91836.0,1450.0,1899000.0,Sunnyvale
5910,3,3.0,2033.0,8.0,6.0,8.0,1373670.0,16891.0,1399000.0,Los Angeles
5911,4,4.0,2292.0,9.0,9.0,10.0,1826060.0,22780.0,1998000.0,Saratoga
5914,3,2.0,1430.0,8.0,8.0,8.0,323506.0,3769.0,985000.0,Scotts Valley
5915,5,6.0,2831.0,9.0,7.0,6.0,1480631.0,18094.0,2788000.0,Los Angeles
5919,6,3.0,2544.0,7.0,7.0,5.0,573051.0,6400.0,650000.0,Spreckels
5920,2,1.0,893.0,3.0,4.0,5.0,609908.0,8417.0,499000.0,San Jose
5921,3,2.0,1692.0,5.0,3.0,2.0,693836.0,8540.0,799000.0,Los Angeles
5928,3,2.0,1420.0,3.0,4.0,5.0,1244795.0,16002.0,999950.0,Campbell
5929,4,3.0,1967.0,6.0,7.0,8.0,709157.0,10223.0,1398000.0,San Jose
5934,2,1.0,1445.0,9.0,3.0,7.0,700555.0,8567.0,889000.0,Los Angeles
5937,3,2.0,1538.0,7.0,6.0,7.0,491415.0,7639.0,1499000.0,Campbell
5938,3,2.0,1100.0,8.0,8.0,7.0,705252.0,10128.0,1488000.0,Menlo Park
5944,2,1.0,725.0,6.0,5.0,4.0,399840.0,5093.0,599999.0,Los Angeles
5951,5,3.0,2287.0,7.0,6.0,6.0,925000.0,11241.0,975000.0,Santa Cruz
5961,3,2.0,1524.0,8.0,6.0,7.0,84238.0,1022.0,1599000.0,Sunnyvale
5965,3,2.0,1790.0,6.0,2.0,2.0,819000.0,10158.0,1349000.0,Los Angeles
5972,1,1.0,648.0,6.0,5.0,8.0,474418.0,5582.0,440000.0,Boulder Creek
5983,3,2.0,1066.0,7.0,9.0,8.0,435760.0,6886.0,899999.0,San Jose
5984,3,2.0,1312.0,5.0,4.0,3.0,140520.0,1972.0,999900.0,Los Angeles
5985,3,2.0,1297.0,7.0,5.0,6.0,70075.0,971.0,1100000.0,Santa Clara
5991,2,1.0,1333.0,5.0,3.0,2.0,692152.0,8502.0,680000.0,Los Angeles
5995,4,3.0,1875.0,8.0,5.0,6.0,1924740.0,23700.0,1548000.0,San Jose
5997,3,3.0,1975.0,8.0,3.0,6.0,1585443.0,19186.0,1595000.0,Los Angeles
5998,3,2.0,1373.0,6.0,2.0,6.0,566268.0,7003.0,1400000.0,Los Angeles
5999,4,3.0,2195.0,7.0,7.0,9.0,789866.0,11385.0,1288888.0,San Jose
6003,3,3.0,2413.0,9.0,8.0,8.0,1293540.0,18271.0,1650000.0,San Jose
6007,4,3.0,2164.0,5.0,3.0,2.0,663000.0,8256.0,1249000.0,Los Angeles
6014,3,2.0,1283.0,8.0,7.0,9.0,860530.0,12113.0,1098000.0,San Jose
6016,3,1.0,937.0,6.0,6.0,7.0,370788.0,4166.0,1150000.0,Glendale
6018,3,3.0,1695.0,6.0,5.0,7.0,1041299.0,13907.0,1275000.0,San Jose
6019,2,2.0,976.0,4.0,3.0,7.0,575109.0,6957.0,1250000.0,Sunnyvale
6020,4,2.0,1859.0,7.0,7.0,8.0,99660.0,2462.0,1259995.0,San Jose
6025,2,1.0,942.0,7.0,8.0,8.0,642560.0,7861.0,799000.0,Scotts Valley
6034,3,1.0,1120.0,3.0,1.0,2.0,367200.0,4844.0,599000.0,Los Angeles
6035,4,3.0,2199.0,7.0,6.0,7.0,855683.0,12126.0,759950.0,San Jose
6039,4,3.0,1985.0,5.0,4.0,5.0,1415000.0,17136.0,1498888.0,Santa Clara
6040,3,2.0,1220.0,7.0,9.0,8.0,65645.0,2166.0,995000.0,San Jose
6041,4,3.0,2227.0,9.0,3.0,6.0,1734000.0,21063.0,1750000.0,Los Angeles
6052,5,3.0,1688.0,8.0,5.0,6.0,1251000.0,15877.0,1598000.0,San Jose
6054,3,3.0,1688.0,5.0,6.0,8.0,834956.0,10194.0,1279000.0,Los Angeles
6055,6,7.0,13156.0,9.0,3.0,7.0,43890886.0,528249.0,24500000.0,West Hollywood
6057,2,1.0,1124.0,4.0,3.0,5.0,468143.0,6831.0,839000.0,San Jose
6062,3,3.0,2277.0,8.0,3.0,7.0,523000.0,6519.0,1875000.0,Los Angeles
6064,4,2.0,1900.0,5.0,6.0,7.0,759766.0,8798.0,599000.0,Santa Cruz
6067,2,1.0,1100.0,6.0,5.0,8.0,688500.0,7793.0,874000.0,Ben Lomond
6075,4,3.0,2886.0,9.0,8.0,8.0,2489593.0,30486.0,2595000.0,Los Altos
6080,3,1.0,816.0,4.0,5.0,4.0,400000.0,4965.0,410000.0,Los Angeles
6083,4,3.0,1516.0,6.0,5.0,4.0,67186.0,1007.0,649000.0,Los Angeles
6085,4,3.0,3420.0,4.0,3.0,5.0,2504450.0,30997.0,2698000.0,San Jose
6089,4,2.0,1350.0,8.0,6.0,7.0,281202.0,3473.0,1650000.0,Santa Clara
6096,4,3.0,2004.0,7.0,5.0,3.0,420000.0,5644.0,589900.0,Los Angeles
6098,2,2.0,995.0,8.0,6.0,8.0,274703.0,3394.0,242000.0,Los Angeles
6099,3,1.0,803.0,6.0,6.0,6.0,303692.0,4451.0,769000.0,Santa Cruz
6105,7,11.0,13150.0,9.0,8.0,7.0,18385486.0,204343.0,27000000.0,Atherton
6112,2,1.0,1224.0,2.0,3.0,4.0,216109.0,2874.0,692999.0,Los Angeles
6114,3,2.0,1165.0,6.0,7.0,7.0,960000.0,12566.0,1299000.0,Campbell
6115,4,2.0,1904.0,7.0,9.0,8.0,1512221.0,20368.0,1460000.0,San Jose
6117,3,3.0,2224.0,5.0,3.0,4.0,1025868.0,13822.0,1425000.0,San Jose
6121,4,3.0,1904.0,3.0,8.0,8.0,875496.0,12410.0,779950.0,San Jose
6124,4,3.0,2100.0,8.0,7.0,9.0,639116.0,9483.0,1599888.0,San Jose
6129,6,3.0,2440.0,7.0,7.0,4.0,792255.0,9385.0,1698000.0,Brisbane
6132,2,2.0,1460.0,7.0,6.0,7.0,158832.0,1790.0,979000.0,Santa Cruz
6146,3,2.0,1411.0,6.0,3.0,6.0,396289.0,4967.0,1595000.0,Los Angeles
6148,4,3.0,1752.0,7.0,6.0,8.0,1672000.0,20240.0,1599988.0,Mountain View
6149,2,1.0,790.0,5.0,5.0,5.0,660654.0,7745.0,300000.0,South San Francisco
6166,3,1.0,1180.0,4.0,4.0,2.0,53526.0,1240.0,560000.0,Los Angeles
6168,3,2.0,1252.0,7.0,7.0,9.0,634862.0,9197.0,1059000.0,San Jose
6170,5,5.0,4290.0,8.0,3.0,6.0,2672460.0,32326.0,1895000.0,Los Angeles
6178,3,2.0,1168.0,4.0,4.0,6.0,571443.0,7129.0,1050000.0,Los Angeles
6179,3,3.0,2173.0,4.0,3.0,3.0,323796.0,3893.0,689900.0,Watsonville
6184,4,2.0,1430.0,8.0,6.0,7.0,1483563.0,17721.0,1698000.0,Santa Clara
6188,2,1.0,1339.0,5.0,4.0,3.0,42078.0,1286.0,450000.0,Compton
6190,3,1.0,1072.0,7.0,4.0,3.0,325000.0,4454.0,449900.0,Compton
6196,2,1.0,1020.0,7.0,7.0,9.0,53813.0,1507.0,1600000.0,Palo Alto
6206,3,2.0,1146.0,5.0,3.0,3.0,317498.0,5940.0,330000.0,Compton
6207,3,2.0,1206.0,6.0,2.0,3.0,175713.0,3399.0,485000.0,Compton
6212,3,2.0,1500.0,7.0,6.0,10.0,785100.0,10199.0,1300000.0,San Francisco
6216,3,2.0,2146.0,9.0,8.0,8.0,829902.0,10792.0,2498000.0,Los Altos
6220,4,3.0,2300.0,9.0,9.0,10.0,1749002.0,21122.0,1450000.0,Los Gatos
6227,3,1.0,1588.0,9.0,6.0,8.0,467190.0,5700.0,1648000.0,Sunnyvale
